Algorithm;Iteration;TimeMs;Manhattan;Fitness;BestPathLength
ACO;84;803.91;81;-87.0000;87
ACO;90;855.64;81;-87.0000;87
ACO;96;910.10;81;-87.0000;87
ACO;102;963.94;81;-87.0000;87
ACO;1;1.85;6;-9.0000;9
ACO;50;52.61;6;-9.0000;9
ACO;99;102.87;6;-9.0000;9
ACO;148;152.88;6;-9.0000;9
ACO;176;223.51;6;-9.0000;9
ACO;223;273.88;6;-9.0000;9
ACO;272;324.13;6;-9.0000;9
ACO;322;375.09;6;-9.0000;9
ACO;371;425.57;6;-9.0000;9
ACO;420;475.71;6;-9.0000;9
ACO;469;526.00;6;-9.0000;9
ACO;518;576.36;6;-9.0000;9
ACO;567;627.27;6;-9.0000;9
ACO;612;678.10;6;-9.0000;9
ACO;637;746.43;6;-9.0000;9
ACO;682;796.59;6;-9.0000;9
ACO;727;847.50;6;-9.0000;9
ACO;773;898.16;6;-9.0000;9
ACO;822;948.32;6;-9.0000;9
ACO;870;998.67;6;-9.0000;9
ACO;1;5.26;35;-41.0000;41
ACO;2;8.97;35;-38.0000;38
ACO;19;60.78;35;-38.0000;38
ACO;40;112.72;35;-38.0000;38
ACO;60;165.15;35;-38.0000;38
ACO;81;215.87;35;-38.0000;38
ACO;102;267.84;35;-38.0000;38
ACO;121;322.17;35;-38.0000;38
ACO;128;374.18;35;-38.0000;38
ACO;148;424.87;35;-38.0000;38
ACO;168;475.68;35;-38.0000;38
ACO;188;525.68;35;-38.0000;38
ACO;209;578.14;35;-38.0000;38
ACO;231;629.99;35;-38.0000;38
ACO;253;681.06;35;-38.0000;38
ACO;271;731.22;35;-38.0000;38
ACO;292;781.33;35;-38.0000;38
ACO;314;833.34;35;-38.0000;38
ACO;336;884.78;35;-38.0000;38
ACO;359;936.71;35;-38.0000;38
ACO;381;988.69;35;-38.0000;38
ACO;10;93.89;96;-126.0000;126
ACO;12;113.51;96;-117.0000;117
ACO;14;132.51;96;-114.0000;114
ACO;20;187.99;96;-110.0000;110
ACO;22;207.08;96;-107.0000;107
ACO;28;262.85;96;-107.0000;107
ACO;34;318.54;96;-107.0000;107
ACO;40;375.37;96;-107.0000;107
ACO;46;431.08;96;-107.0000;107
ACO;52;488.48;96;-107.0000;107
ACO;58;544.34;96;-107.0000;107
ACO;64;600.30;96;-107.0000;107
ACO;70;655.50;96;-107.0000;107
ACO;74;736.48;96;-107.0000;107
ACO;80;793.06;96;-107.0000;107
ACO;86;849.69;96;-107.0000;107
ACO;92;907.49;96;-107.0000;107
ACO;98;965.76;96;-107.0000;107
ACO;13;118.91;127;-166.0000;166
ACO;14;129.43;127;-153.0000;153
ACO;20;184.40;127;-153.0000;153
ACO;26;239.81;127;-145.0000;145
ACO;32;293.40;127;-145.0000;145
ACO;38;346.62;127;-145.0000;145
ACO;44;401.29;127;-145.0000;145
ACO;45;455.26;127;-145.0000;145
ACO;51;512.01;127;-145.0000;145
ACO;53;530.56;127;-144.0000;144
ACO;59;584.26;127;-144.0000;144
ACO;65;639.88;127;-144.0000;144
ACO;71;696.73;127;-144.0000;144
ACO;75;734.10;127;-137.0000;137
ACO;81;787.60;127;-137.0000;137
ACO;83;806.84;127;-133.0000;133
ACO;89;863.24;127;-133.0000;133
ACO;95;920.03;127;-133.0000;133
ACO;101;977.02;127;-133.0000;133
ACO;1;10.30;125;-152.0000;152
ACO;2;20.43;125;-148.0000;148
ACO;5;49.91;125;-146.0000;146
ACO;8;78.74;125;-142.0000;142
ACO;9;88.26;125;-141.0000;141
ACO;10;98.37;125;-135.0000;135
ACO;14;182.36;125;-135.0000;135
ACO;20;239.79;125;-135.0000;135
ACO;22;258.62;125;-134.0000;134
ACO;23;268.23;125;-133.0000;133
ACO;24;278.18;125;-131.0000;131
ACO;30;332.66;125;-131.0000;131
ACO;36;387.73;125;-131.0000;131
ACO;42;443.27;125;-131.0000;131
ACO;48;500.18;125;-131.0000;131
ACO;53;557.59;125;-131.0000;131
ACO;59;614.06;125;-131.0000;131
ACO;61;633.00;125;-130.0000;130
ACO;67;686.57;125;-130.0000;130
ACO;73;740.19;125;-130.0000;130
ACO;79;794.13;125;-130.0000;130
ACO;85;847.76;125;-130.0000;130
ACO;90;934.92;125;-130.0000;130
ACO;96;992.55;125;-130.0000;130
ACO;1;9.31;62;-101.0000;101
ACO;2;18.01;62;-85.0000;85
ACO;3;26.78;62;-74.0000;74
ACO;4;35.31;62;-69.0000;69
ACO;11;91.29;62;-69.0000;69
ACO;17;138.70;62;-68.0000;68
ACO;24;194.67;62;-68.0000;68
ACO;31;251.27;62;-68.0000;68
ACO;38;304.98;62;-68.0000;68
ACO;45;361.24;62;-68.0000;68
ACO;52;416.43;62;-68.0000;68
ACO;59;472.24;62;-68.0000;68
ACO;66;529.25;62;-68.0000;68
ACO;71;613.37;62;-68.0000;68
ACO;78;668.35;62;-68.0000;68
ACO;85;723.83;62;-68.0000;68
ACO;91;775.47;62;-68.0000;68
ACO;97;826.75;62;-68.0000;68
ACO;104;883.26;62;-68.0000;68
ACO;110;934.20;62;-68.0000;68
ACO;116;986.80;62;-68.0000;68
ACO;53;488.88;122;-185.0000;185
ACO;59;542.01;122;-185.0000;185
ACO;64;584.58;122;-151.0000;151
ACO;70;640.06;122;-151.0000;151
ACO;76;691.80;122;-151.0000;151
ACO;82;743.03;122;-151.0000;151
ACO;85;769.29;122;-144.0000;144
ACO;91;820.57;122;-144.0000;144
ACO;97;871.73;122;-144.0000;144
ACO;103;967.13;122;-144.0000;144
ACO;1;9.55;54;-77.0000;77
ACO;2;18.80;54;-70.0000;70
ACO;4;35.90;54;-65.0000;65
ACO;8;69.60;54;-61.0000;61
ACO;11;93.55;54;-60.0000;60
ACO;17;143.94;54;-60.0000;60
ACO;20;167.69;54;-59.0000;59
ACO;27;222.26;54;-59.0000;59
ACO;34;272.84;54;-59.0000;59
ACO;41;326.98;54;-59.0000;59
ACO;48;381.42;54;-59.0000;59
ACO;53;433.21;54;-59.0000;59
ACO;55;507.43;54;-59.0000;59
ACO;62;564.91;54;-59.0000;59
ACO;68;615.11;54;-59.0000;59
ACO;75;670.26;54;-59.0000;59
ACO;82;727.22;54;-59.0000;59
ACO;89;785.03;54;-59.0000;59
ACO;96;840.93;54;-59.0000;59
ACO;102;892.26;54;-59.0000;59
ACO;109;949.68;54;-59.0000;59
ACO;116;1003.65;54;-59.0000;59
ACO;1;10.39;59;-82.0000;82
ACO;2;18.34;59;-66.0000;66
ACO;4;35.54;59;-63.0000;63
ACO;13;87.23;59;-63.0000;63
ACO;23;139.76;59;-63.0000;63
ACO;31;190.80;59;-63.0000;63
ACO;33;247.88;59;-63.0000;63
ACO;43;299.73;59;-63.0000;63
ACO;53;351.09;59;-63.0000;63
ACO;63;402.85;59;-63.0000;63
ACO;73;453.49;59;-63.0000;63
ACO;83;504.04;59;-63.0000;63
ACO;93;555.97;59;-63.0000;63
ACO;103;607.65;59;-63.0000;63
ACO;113;658.55;59;-63.0000;63
ACO;122;709.00;59;-63.0000;63
ACO;132;762.83;59;-63.0000;63
ACO;142;817.37;59;-63.0000;63
ACO;152;869.45;59;-63.0000;63
ACO;161;963.09;59;-63.0000;63
ACO;1;9.84;70;-84.0000;84
ACO;7;64.58;70;-84.0000;84
ACO;10;91.66;70;-82.0000;82
ACO;12;109.63;70;-80.0000;80
ACO;13;119.03;70;-77.0000;77
ACO;15;136.14;70;-75.0000;75
ACO;21;192.38;70;-75.0000;75
ACO;27;247.21;70;-75.0000;75
ACO;33;301.54;70;-75.0000;75
ACO;39;355.50;70;-75.0000;75
ACO;45;409.62;70;-75.0000;75
ACO;51;464.23;70;-75.0000;75
ACO;56;516.05;70;-75.0000;75
ACO;62;574.43;70;-75.0000;75
ACO;68;632.97;70;-75.0000;75
ACO;71;707.55;70;-75.0000;75
ACO;74;780.70;70;-75.0000;75
ACO;77;854.68;70;-75.0000;75
ACO;79;908.39;70;-75.0000;75
ACO;82;983.69;70;-75.0000;75
ACO;1;62.82;65;-104.0000;104
ACO;7;121.22;65;-104.0000;104
ACO;8;136.92;65;-92.0000;92
ACO;9;152.02;65;-90.0000;90
ACO;10;161.56;65;-89.0000;89
ACO;12;184.43;65;-85.0000;85
ACO;13;193.57;65;-80.0000;80
ACO;17;230.07;65;-77.0000;77
ACO;21;264.68;65;-73.0000;73
ACO;27;316.06;65;-73.0000;73
ACO;33;369.43;65;-73.0000;73
ACO;39;420.11;65;-73.0000;73
ACO;45;470.52;65;-73.0000;73
ACO;51;522.26;65;-73.0000;73
ACO;58;580.37;65;-73.0000;73
ACO;64;631.52;65;-73.0000;73
ACO;70;682.63;65;-73.0000;73
ACO;75;768.71;65;-73.0000;73
ACO;81;818.83;65;-73.0000;73
ACO;87;871.12;65;-73.0000;73
ACO;93;922.07;65;-73.0000;73
ACO;99;976.35;65;-73.0000;73
ACO;1;10.38;38;-96.0000;96
ACO;5;46.89;38;-48.0000;48
ACO;8;74.78;38;-44.0000;44
ACO;10;92.54;38;-43.0000;43
ACO;16;145.84;38;-43.0000;43
ACO;22;196.27;38;-43.0000;43
ACO;28;247.19;38;-43.0000;43
ACO;34;298.83;38;-43.0000;43
ACO;40;351.32;38;-43.0000;43
ACO;46;403.21;38;-43.0000;43
ACO;52;454.76;38;-43.0000;43
ACO;59;512.07;38;-41.0000;41
ACO;65;563.08;38;-41.0000;41
ACO;71;613.94;38;-41.0000;41
ACO;77;664.18;38;-41.0000;41
ACO;78;716.37;38;-41.0000;41
ACO;84;766.94;38;-41.0000;41
ACO;90;817.17;38;-41.0000;41
ACO;96;869.38;38;-41.0000;41
ACO;102;920.53;38;-41.0000;41
ACO;108;973.85;38;-41.0000;41
ACO;3;43.37;70;-104.0000;104
ACO;4;76.74;70;-78.0000;78
ACO;10;129.85;70;-78.0000;78
ACO;13;157.44;70;-77.0000;77
ACO;17;197.68;70;-76.0000;76
ACO;23;250.76;70;-76.0000;76
ACO;25;269.56;70;-75.0000;75
ACO;31;322.74;70;-75.0000;75
ACO;38;380.40;70;-75.0000;75
ACO;44;430.91;70;-75.0000;75
ACO;50;481.87;70;-75.0000;75
ACO;56;532.49;70;-75.0000;75
ACO;62;583.73;70;-75.0000;75
ACO;68;634.89;70;-75.0000;75
ACO;74;685.18;70;-75.0000;75
ACO;80;777.05;70;-75.0000;75
ACO;86;828.09;70;-75.0000;75
ACO;93;886.05;70;-75.0000;75
ACO;99;936.92;70;-75.0000;75
ACO;105;988.46;70;-75.0000;75
ACO;18;154.05;99;-141.0000;141
ACO;24;211.46;99;-141.0000;141
ACO;29;262.73;99;-141.0000;141
ACO;31;281.56;99;-119.0000;119
ACO;37;334.15;99;-119.0000;119
ACO;39;352.39;99;-118.0000;118
ACO;45;403.78;99;-118.0000;118
ACO;47;465.96;99;-118.0000;118
ACO;49;484.19;99;-117.0000;117
ACO;50;493.19;99;-116.0000;116
ACO;56;546.95;99;-116.0000;116
ACO;62;601.14;99;-116.0000;116
ACO;63;610.26;99;-113.0000;113
ACO;69;664.63;99;-113.0000;113
ACO;71;683.93;99;-112.0000;112
ACO;77;736.04;99;-112.0000;112
ACO;83;787.52;99;-112.0000;112
ACO;89;839.00;99;-112.0000;112
ACO;95;890.41;99;-112.0000;112
ACO;98;916.49;99;-107.0000;107
ACO;104;968.37;99;-107.0000;107
ACO;1;2.61;23;-27.0000;27
ACO;30;53.02;23;-27.0000;27
ACO;58;114.04;23;-27.0000;27
ACO;74;164.99;23;-27.0000;27
ACO;107;216.10;23;-27.0000;27
ACO;138;267.56;23;-27.0000;27
ACO;168;318.13;23;-27.0000;27
ACO;199;369.32;23;-27.0000;27
ACO;231;419.82;23;-27.0000;27
ACO;264;471.05;23;-27.0000;27
ACO;297;522.26;23;-27.0000;27
ACO;329;572.45;23;-27.0000;27
ACO;362;623.55;23;-27.0000;27
ACO;393;674.58;23;-27.0000;27
ACO;421;729.29;23;-27.0000;27
ACO;433;780.24;23;-27.0000;27
ACO;466;830.81;23;-27.0000;27
ACO;499;881.32;23;-27.0000;27
ACO;530;932.13;23;-27.0000;27
ACO;562;982.79;23;-27.0000;27
ACO;1;9.99;59;-86.0000;86
ACO;2;20.03;59;-73.0000;73
ACO;3;29.14;59;-64.0000;64
ACO;8;74.01;59;-63.0000;63
ACO;14;125.70;59;-63.0000;63
ACO;20;177.05;59;-63.0000;63
ACO;27;235.43;59;-63.0000;63
ACO;33;286.01;59;-63.0000;63
ACO;39;342.09;59;-63.0000;63
ACO;44;403.41;59;-63.0000;63
ACO;47;459.49;59;-63.0000;63
ACO;53;513.23;59;-63.0000;63
ACO;59;566.12;59;-63.0000;63
ACO;65;618.29;59;-63.0000;63
ACO;71;669.51;59;-63.0000;63
ACO;77;719.56;59;-63.0000;63
ACO;83;769.65;59;-63.0000;63
ACO;89;820.39;59;-63.0000;63
ACO;95;870.93;59;-63.0000;63
ACO;101;922.27;59;-63.0000;63
ACO;107;972.82;59;-63.0000;63
ACO;1;10.13;96;-134.0000;134
ACO;4;38.44;96;-113.0000;113
ACO;10;91.69;96;-111.0000;111
ACO;13;121.89;96;-107.0000;107
ACO;16;149.61;96;-102.0000;102
ACO;22;202.48;96;-102.0000;102
ACO;28;253.97;96;-102.0000;102
ACO;34;306.35;96;-102.0000;102
ACO;40;359.31;96;-102.0000;102
ACO;46;412.51;96;-102.0000;102
ACO;51;477.37;96;-102.0000;102
ACO;54;530.88;96;-102.0000;102
ACO;60;585.31;96;-102.0000;102
ACO;66;637.18;96;-102.0000;102
ACO;72;691.67;96;-102.0000;102
ACO;78;745.59;96;-102.0000;102
ACO;84;796.60;96;-102.0000;102
ACO;90;849.98;96;-102.0000;102
ACO;96;902.16;96;-102.0000;102
ACO;102;954.85;96;-102.0000;102
ACO;108;1006.39;96;-102.0000;102
ACO;1;6.01;36;-53.0000;53
ACO;2;11.00;36;-48.0000;48
ACO;3;17.26;36;-43.0000;43
ACO;7;36.41;36;-42.0000;42
ACO;22;88.42;36;-42.0000;42
ACO;37;141.65;36;-42.0000;42
ACO;46;217.10;36;-42.0000;42
ACO;61;267.11;36;-42.0000;42
ACO;75;317.86;36;-42.0000;42
ACO;91;370.54;36;-42.0000;42
ACO;107;423.65;36;-42.0000;42
ACO;121;476.27;36;-42.0000;42
ACO;137;529.02;36;-42.0000;42
ACO;153;582.14;36;-42.0000;42
ACO;168;632.31;36;-42.0000;42
ACO;182;683.79;36;-42.0000;42
ACO;196;734.59;36;-42.0000;42
ACO;209;786.91;36;-42.0000;42
ACO;223;839.77;36;-42.0000;42
ACO;232;918.12;36;-42.0000;42
ACO;247;968.58;36;-42.0000;42
ACO;3;26.70;69;-81.0000;81
ACO;5;44.27;69;-76.0000;76
ACO;7;61.74;69;-73.0000;73
ACO;13;112.59;69;-73.0000;73
ACO;19;169.63;69;-73.0000;73
ACO;25;224.20;69;-73.0000;73
ACO;31;276.75;69;-73.0000;73
ACO;37;330.57;69;-73.0000;73
ACO;43;381.64;69;-73.0000;73
ACO;49;435.50;69;-73.0000;73
ACO;55;491.29;69;-73.0000;73
ACO;61;543.40;69;-73.0000;73
ACO;65;623.64;69;-73.0000;73
ACO;71;678.53;69;-73.0000;73
ACO;77;732.44;69;-73.0000;73
ACO;83;785.55;69;-73.0000;73
ACO;89;839.66;69;-73.0000;73
ACO;95;894.15;69;-73.0000;73
ACO;101;949.55;69;-73.0000;73
ACO;107;1000.63;69;-73.0000;73
ACO;1;9.16;29;-39.0000;39
ACO;2;16.51;29;-34.0000;34
ACO;8;56.27;29;-32.0000;32
ACO;16;113.85;29;-32.0000;32
ACO;19;193.34;29;-32.0000;32
ACO;27;247.83;29;-32.0000;32
ACO;35;301.65;29;-32.0000;32
ACO;43;356.22;29;-32.0000;32
ACO;50;408.36;29;-32.0000;32
ACO;57;460.36;29;-32.0000;32
ACO;65;516.60;29;-32.0000;32
ACO;73;570.94;29;-32.0000;32
ACO;81;628.04;29;-32.0000;32
ACO;88;678.54;29;-32.0000;32
ACO;96;732.48;29;-32.0000;32
ACO;104;787.87;29;-32.0000;32
ACO;112;840.65;29;-32.0000;32
ACO;115;913.30;29;-32.0000;32
ACO;123;967.39;29;-32.0000;32
ACO;1;6.12;102;-119.0000;119
ACO;2;11.78;102;-113.0000;113
ACO;5;26.08;102;-110.0000;110
ACO;8;39.63;102;-109.0000;109
ACO;11;53.25;102;-108.0000;108
ACO;15;70.94;102;-107.0000;107
ACO;27;121.83;102;-107.0000;107
ACO;38;174.18;102;-107.0000;107
ACO;50;224.41;102;-107.0000;107
ACO;63;278.03;102;-107.0000;107
ACO;74;329.16;102;-107.0000;107
ACO;86;379.93;102;-107.0000;107
ACO;98;431.37;102;-107.0000;107
ACO;110;483.92;102;-107.0000;107
ACO;122;534.62;102;-107.0000;107
ACO;135;588.79;102;-107.0000;107
ACO;142;649.87;102;-107.0000;107
ACO;147;705.69;102;-107.0000;107
ACO;152;759.34;102;-107.0000;107
ACO;157;818.57;102;-107.0000;107
ACO;162;875.66;102;-107.0000;107
ACO;167;932.36;102;-107.0000;107
ACO;172;988.65;102;-107.0000;107
ACO;2;18.89;59;-93.0000;93
ACO;3;27.88;59;-64.0000;64
ACO;9;79.48;59;-64.0000;64
ACO;11;96.68;59;-63.0000;63
ACO;17;146.99;59;-63.0000;63
ACO;23;198.97;59;-63.0000;63
ACO;30;257.23;59;-63.0000;63
ACO;36;309.88;59;-63.0000;63
ACO;42;361.85;59;-63.0000;63
ACO;48;412.58;59;-63.0000;63
ACO;54;464.78;59;-63.0000;63
ACO;61;522.45;59;-63.0000;63
ACO;67;574.17;59;-63.0000;63
ACO;74;632.22;59;-63.0000;63
ACO;77;698.99;59;-63.0000;63
ACO;83;749.10;59;-63.0000;63
ACO;89;799.73;59;-63.0000;63
ACO;96;856.58;59;-63.0000;63
ACO;103;912.86;59;-63.0000;63
ACO;109;964.40;59;-63.0000;63
ACO;1;9.28;66;-80.0000;80
ACO;3;27.04;66;-77.0000;77
ACO;10;84.38;66;-77.0000;77
ACO;17;142.70;66;-76.0000;76
ACO;19;157.75;66;-72.0000;72
ACO;26;210.88;66;-72.0000;72
ACO;30;241.00;66;-71.0000;71
ACO;37;296.11;66;-71.0000;71
ACO;43;388.70;66;-71.0000;71
ACO;50;441.19;66;-71.0000;71
ACO;57;496.03;66;-71.0000;71
ACO;64;549.16;66;-71.0000;71
ACO;71;603.33;66;-71.0000;71
ACO;78;657.68;66;-71.0000;71
ACO;85;709.90;66;-71.0000;71
ACO;92;765.93;66;-71.0000;71
ACO;99;821.99;66;-71.0000;71
ACO;106;877.01;66;-71.0000;71
ACO;113;930.69;66;-71.0000;71
ACO;120;984.13;66;-71.0000;71
ACO;1;9.64;39;-68.0000;68
ACO;5;45.96;39;-66.0000;66
ACO;6;55.45;39;-61.0000;61
ACO;8;73.88;39;-51.0000;51
ACO;14;126.19;39;-51.0000;51
ACO;20;178.77;39;-51.0000;51
ACO;26;230.77;39;-51.0000;51
ACO;28;248.50;39;-50.0000;50
ACO;34;300.51;39;-50.0000;50
ACO;40;352.05;39;-50.0000;50
ACO;44;432.46;39;-50.0000;50
ACO;49;482.30;39;-49.0000;49
ACO;55;534.48;39;-49.0000;49
ACO;61;586.15;39;-49.0000;49
ACO;67;638.09;39;-49.0000;49
ACO;73;690.06;39;-49.0000;49
ACO;79;742.55;39;-49.0000;49
ACO;80;751.80;39;-47.0000;47
ACO;86;804.81;39;-47.0000;47
ACO;92;860.11;39;-47.0000;47
ACO;98;916.78;39;-47.0000;47
ACO;101;943.02;39;-46.0000;46
ACO;107;995.70;39;-46.0000;46
ACO;7;68.15;51;-74.0000;74
ACO;9;86.85;51;-63.0000;63
ACO;13;120.30;51;-62.0000;62
ACO;14;129.39;51;-58.0000;58
ACO;20;183.59;51;-58.0000;58
ACO;26;236.54;51;-58.0000;58
ACO;32;287.75;51;-58.0000;58
ACO;38;337.92;51;-58.0000;58
ACO;44;388.28;51;-58.0000;58
ACO;45;441.93;51;-58.0000;58
ACO;52;499.39;51;-58.0000;58
ACO;58;555.51;51;-58.0000;58
ACO;65;612.95;51;-58.0000;58
ACO;71;665.83;51;-58.0000;58
ACO;77;716.22;51;-58.0000;58
ACO;83;769.04;51;-58.0000;58
ACO;89;822.05;51;-58.0000;58
ACO;95;875.79;51;-58.0000;58
ACO;101;925.81;51;-58.0000;58
ACO;108;983.09;51;-58.0000;58
ACO;1;10.35;61;-94.0000;94
ACO;2;19.99;61;-73.0000;73
ACO;7;64.61;61;-69.0000;69
ACO;9;82.24;61;-67.0000;67
ACO;13;159.70;61;-67.0000;67
ACO;19;215.15;61;-67.0000;67
ACO;25;266.66;61;-67.0000;67
ACO;31;320.04;61;-67.0000;67
ACO;37;374.76;61;-67.0000;67
ACO;43;426.45;61;-67.0000;67
ACO;49;477.60;61;-67.0000;67
ACO;56;535.49;61;-67.0000;67
ACO;63;592.13;61;-67.0000;67
ACO;69;642.49;61;-67.0000;67
ACO;75;695.37;61;-67.0000;67
ACO;81;747.41;61;-67.0000;67
ACO;87;802.70;61;-67.0000;67
ACO;93;900.21;61;-67.0000;67
ACO;99;950.53;61;-67.0000;67
ACO;105;1005.59;61;-67.0000;67
ACO;1;13.98;65;-75.0000;75
ACO;5;51.48;65;-74.0000;74
ACO;8;76.60;65;-73.0000;73
ACO;9;84.63;65;-70.0000;70
ACO;16;137.36;65;-70.0000;70
ACO;23;188.23;65;-70.0000;70
ACO;31;244.38;65;-70.0000;70
ACO;38;297.70;65;-70.0000;70
ACO;45;349.24;65;-70.0000;70
ACO;52;401.67;65;-70.0000;70
ACO;59;452.45;65;-70.0000;70
ACO;66;503.91;65;-70.0000;70
ACO;74;559.60;65;-70.0000;70
ACO;78;632.72;65;-70.0000;70
ACO;86;689.27;65;-70.0000;70
ACO;94;745.91;65;-70.0000;70
ACO;102;802.40;65;-70.0000;70
ACO;110;856.81;65;-70.0000;70
ACO;117;907.68;65;-70.0000;70
ACO;124;961.18;65;-70.0000;70
ACO;1;9.06;26;-38.0000;38
ACO;2;17.82;26;-35.0000;35
ACO;4;34.55;26;-34.0000;34
ACO;6;50.48;26;-33.0000;33
ACO;8;67.11;26;-31.0000;31
ACO;15;122.47;26;-31.0000;31
ACO;22;180.21;26;-31.0000;31
ACO;28;230.38;26;-31.0000;31
ACO;35;329.22;26;-31.0000;31
ACO;42;384.19;26;-31.0000;31
ACO;49;438.45;26;-31.0000;31
ACO;56;490.57;26;-31.0000;31
ACO;63;543.98;26;-31.0000;31
ACO;70;598.94;26;-31.0000;31
ACO;77;649.48;26;-31.0000;31
ACO;84;702.73;26;-31.0000;31
ACO;91;757.81;26;-31.0000;31
ACO;98;813.48;26;-31.0000;31
ACO;105;870.42;26;-31.0000;31
ACO;112;926.21;26;-31.0000;31
ACO;116;1000.95;26;-31.0000;31
ACO;1;10.07;34;-93.0000;93
ACO;3;29.05;34;-68.0000;68
ACO;4;37.75;34;-43.0000;43
ACO;8;73.55;34;-40.0000;40
ACO;14;124.63;34;-40.0000;40
ACO;20;174.74;34;-40.0000;40
ACO;27;231.48;34;-40.0000;40
ACO;33;282.07;34;-40.0000;40
ACO;39;337.59;34;-40.0000;40
ACO;45;387.94;34;-40.0000;40
ACO;52;444.98;34;-40.0000;40
ACO;59;501.50;34;-40.0000;40
ACO;66;558.72;34;-40.0000;40
ACO;72;608.76;34;-40.0000;40
ACO;78;700.16;34;-40.0000;40
ACO;84;750.79;34;-40.0000;40
ACO;90;801.27;34;-40.0000;40
ACO;96;852.45;34;-40.0000;40
ACO;102;903.81;34;-40.0000;40
ACO;108;956.30;34;-40.0000;40
ACO;114;1006.65;34;-40.0000;40
ACO;1;6.84;60;-68.0000;68
ACO;4;21.24;60;-66.0000;66
ACO;5;26.31;60;-65.0000;65
ACO;6;30.58;60;-64.0000;64
ACO;20;81.97;60;-64.0000;64
ACO;34;133.97;60;-64.0000;64
ACO;48;185.21;60;-64.0000;64
ACO;62;235.78;60;-64.0000;64
ACO;76;285.83;60;-64.0000;64
ACO;91;336.76;60;-64.0000;64
ACO;105;387.76;60;-64.0000;64
ACO;119;439.09;60;-64.0000;64
ACO;134;491.30;60;-64.0000;64
ACO;147;543.98;60;-64.0000;64
ACO;161;596.13;60;-64.0000;64
ACO;174;646.94;60;-64.0000;64
ACO;176;699.98;60;-64.0000;64
ACO;190;750.43;60;-64.0000;64
ACO;205;803.47;60;-64.0000;64
ACO;218;857.33;60;-64.0000;64
ACO;232;908.45;60;-64.0000;64
ACO;245;959.38;60;-64.0000;64
ACO;1;9.74;29;-48.0000;48
ACO;2;16.33;29;-37.0000;37
ACO;8;49.47;29;-36.0000;36
ACO;19;100.34;29;-36.0000;36
ACO;31;152.34;29;-36.0000;36
ACO;44;205.51;29;-36.0000;36
ACO;55;255.52;29;-36.0000;36
ACO;64;318.82;29;-36.0000;36
ACO;70;371.70;29;-36.0000;36
ACO;81;421.81;29;-36.0000;36
ACO;93;473.85;29;-36.0000;36
ACO;106;528.84;29;-36.0000;36
ACO;119;580.32;29;-36.0000;36
ACO;131;631.20;29;-36.0000;36
ACO;142;681.21;29;-36.0000;36
ACO;154;732.91;29;-36.0000;36
ACO;166;785.77;29;-36.0000;36
ACO;177;835.78;29;-36.0000;36
ACO;188;889.47;29;-36.0000;36
ACO;199;940.12;29;-36.0000;36
ACO;211;993.04;29;-36.0000;36
ACO;1;10.62;94;-142.0000;142
ACO;2;20.75;94;-111.0000;111
ACO;8;78.43;94;-111.0000;111
ACO;9;88.71;94;-109.0000;109
ACO;10;97.87;94;-108.0000;108
ACO;11;108.09;94;-107.0000;107
ACO;12;117.95;94;-106.0000;106
ACO;14;135.93;94;-103.0000;103
ACO;18;170.26;94;-102.0000;102
ACO;24;220.86;94;-102.0000;102
ACO;30;317.81;94;-102.0000;102
ACO;36;367.89;94;-102.0000;102
ACO;42;420.59;94;-102.0000;102
ACO;48;474.09;94;-102.0000;102
ACO;54;527.92;94;-102.0000;102
ACO;57;553.92;94;-101.0000;101
ACO;63;609.89;94;-101.0000;101
ACO;69;664.98;94;-101.0000;101
ACO;75;717.13;94;-101.0000;101
ACO;81;768.13;94;-101.0000;101
ACO;87;819.70;94;-101.0000;101
ACO;93;874.91;94;-101.0000;101
ACO;99;926.21;94;-101.0000;101
ACO;105;980.13;94;-101.0000;101
ACO;62;556.52;111;-157.0000;157
ACO;68;607.88;111;-157.0000;157
ACO;70;626.16;111;-147.0000;147
ACO;71;635.41;111;-127.0000;127
ACO;72;644.65;111;-126.0000;126
ACO;74;663.15;111;-123.0000;123
ACO;76;723.94;111;-123.0000;123
ACO;79;750.03;111;-120.0000;120
ACO;85;801.15;111;-120.0000;120
ACO;89;835.91;111;-119.0000;119
ACO;95;886.69;111;-119.0000;119
ACO;101;937.53;111;-119.0000;119
ACO;107;988.98;111;-119.0000;119
ACO;1;5.89;44;-49.0000;49
ACO;3;15.41;44;-48.0000;48
ACO;19;66.71;44;-48.0000;48
ACO;35;118.44;44;-48.0000;48
ACO;51;168.67;44;-48.0000;48
ACO;68;220.95;44;-48.0000;48
ACO;86;272.43;44;-48.0000;48
ACO;103;324.01;44;-48.0000;48
ACO;113;398.56;44;-48.0000;48
ACO;131;450.32;44;-48.0000;48
ACO;147;501.07;44;-48.0000;48
ACO;163;551.24;44;-48.0000;48
ACO;180;603.33;44;-48.0000;48
ACO;197;657.07;44;-48.0000;48
ACO;213;711.18;44;-48.0000;48
ACO;230;763.12;44;-48.0000;48
ACO;248;814.79;44;-48.0000;48
ACO;266;866.36;44;-48.0000;48
ACO;283;918.76;44;-48.0000;48
ACO;299;970.67;44;-48.0000;48
ACO;57;525.02;94;-254.0000;254
ACO;63;576.57;94;-254.0000;254
ACO;69;628.20;94;-254.0000;254
ACO;75;679.84;94;-254.0000;254
